area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
26121,1990,27,State Government,All Industries,6,1569,47523086,30288
26121,1990,27,Local Government,All Industries,49,6895,161157689,23373
26121,1990,27,Private,All Industries,2691,48676,1046497071,21499
26127,1990,26,Total Covered,All Industries,502,5101,77944500,15280
26127,1990,27,Federal Government,All Industries,14,88,1719187,19536
26127,1990,27,Local Government,All Industries,32,1112,20519023,18452
26127,1990,27,Private,All Industries,457,3902,55706290,14276
26131,1990,26,Total Covered,All Industries,223,3310,72626564,21941
26131,1990,27,Federal Government,All Industries,12,79,1479212,18724
26131,1990,27,Local Government,All Industries,18,530,9989179,18847
26131,1990,27,Private,All Industries,194,2701,61158173,22642
26139,1990,26,Total Covered,All Industries,3842,80859,1778758695,21998
26139,1990,27,Federal Government,All Industries,31,433,12258146,28309
26139,1990,27,State Government,All Industries,0,0,0,0
26139,1990,27,Local Government,All Industries,41,7395,169720577,22950
26139,1990,27,Private,All Industries,3768,71792,1561564577,21751
26141,1990,26,Total Covered,All Industries,372,3436,61356266,17856
26141,1990,27,Federal Government,All Industries,12,56,1114382,19899
26141,1990,27,Local Government,All Industries,27,718,12417078,17293
26141,1990,27,Private,All Industries,333,2662,47824806,17965
26147,1990,26,Total Covered,All Industries,2397,39994,875215895,21883
26147,1990,27,Federal Government,All Industries,32,403,12000050,29776
26147,1990,27,Local Government,All Industries,43,5430,132222502,24350
26147,1990,27,Private,All Industries,2322,34162,730993343,21397
26151,1990,26,Total Covered,All Industries,800,10349,181427987,17530
26151,1990,27,Federal Government,All Industries,18,130,3044503,23419
26151,1990,27,Local Government,All Industries,51,1782,32730272,18367
26151,1990,27,Private,All Industries,730,8437,145653212,17263
26153,1990,26,Total Covered,All Industries,248,2088,37586388,18001
26153,1990,27,Federal Government,All Industries,6,64,1212099,18939
26153,1990,27,Local Government,All Industries,16,489,9796183,20033
26153,1990,27,Private,All Industries,226,1534,26578106,17326
26157,1990,26,Total Covered,All Industries,838,11465,215034915,18755
26157,1990,27,Federal Government,All Industries,18,152,3597397,23667
26157,1990,27,State Government,All Industries,0,0,0,0
26157,1990,27,Local Government,All Industries,51,2257,48587091,21527
26157,1990,27,Private,All Industries,769,8346,141873262,16998
26159,1990,26,Total Covered,All Industries,1197,17577,332566991,18920
26159,1990,27,Federal Government,All Industries,25,187,4286658,22923
26159,1990,27,Local Government,All Industries,49,3594,72473223,20165
26159,1990,27,Private,All Industries,1123,13796,255807110,18542
26163,1990,26,Total Covered,All Industries,32271,885717,25282605849,28544
26163,1990,27,Federal Government,All Industries,76,17244,561090849,32538
26163,1990,27,State Government,All Industries,21,19519,462767307,23708
26163,1990,27,Local Government,All Industries,111,84009,2443221281,29082
26163,1990,27,Private,All Industries,32064,764944,21815526412,28519
27031,1990,26,Total Covered,All Industries,198,1759,26214820,14903
27031,1990,27,Federal Government,All Industries,10,107,2413484,22555
27031,1990,27,State Government,All Industries,6,41,1076935,26266
27031,1990,27,Local Government,All Industries,13,342,6527408,19085
27031,1990,27,Private,All Industries,170,1269,16196993,12763
27075,1990,26,Total Covered,All Industries,278,3374,65306303,19355
27075,1990,27,Federal Government,All Industries,5,44,931533,21171
27075,1990,27,State Government,All Industries,6,59,1566353,26548
27075,1990,27,Local Government,All Industries,17,661,12849649,19439
27075,1990,27,Private,All Industries,250,2611,49958768,19133
27137,1990,26,Total Covered,All Industries,5089,79671,1622824127,20369
27137,1990,27,Federal Government,All Industries,62,1704,49738936,29189
27137,1990,27,State Government,All Industries,79,2665,85788217,32190
27137,1990,27,Local Government,All Industries,242,12712,260580318,20498
27137,1990,27,Private,All Industries,4705,62589,1226716656,19599
28045,1990,26,Total Covered,All Industries,547,10305,233216296,22631
28045,1990,27,Federal Government,All Industries,19,1752,61257939,34964
28045,1990,27,State Government,All Industries,6,92,1455342,15818
28045,1990,27,Local Government,All Industries,17,1271,18564796,14606
28045,1990,27,Private,All Industries,505,7190,151938219,21131
28047,1990,26,Total Covered,All Industries,3581,59965,1027056573,17127
28047,1990,27,Federal Government,All Industries,44,6938,166879395,24052
28047,1990,27,State Government,All Industries,16,836,13577052,16240
28047,1990,27,Local Government,All Industries,36,7676,139810084,18213
28047,1990,27,Private,All Industries,3485,44515,706790042,15877
28059,1990,26,Total Covered,All Industries,1975,43920,965173240,21975
28059,1990,27,Federal Government,All Industries,26,825,27583010,33433
28059,1990,27,State Government,All Industries,10,350,6239159,17826
28059,1990,27,Local Government,All Industries,22,6663,126175234,18936
28059,1990,27,Private,All Industries,1917,36082,805175837,22315
33015,1990,26,Total Covered,All Industries,7434,93779,2087643537,22261
33015,1990,27,Federal Government,All Industries,51,2065,48738076,23601
33015,1990,27,State Government,All Industries,44,568,11053532,19460
33015,1990,27,Local Government,All Industries,92,8327,188550731,22643
33015,1990,27,Private,All Industries,7247,82819,1839301198,22208
33017,1990,26,Total Covered,All Industries,2160,37461,783287456,20909
33017,1990,27,Federal Government,All Industries,19,374,11586524,30980
33017,1990,27,State Government,All Industries,19,3515,89892257,25573
33017,1990,27,Local Government,All Industries,36,4306,89551840,20796
33017,1990,27,Private,All Industries,2086,29267,592256835,20236
34001,1990,26,Total Covered,All Industries,5570,135237,3206123086,23707
34001,1990,27,Federal Government,All Industries,44,2555,96323441,37699
34001,1990,27,State Government,All Industries,4,1624,47358403,29161
34001,1990,27,Local Government,All Industries,68,12145,333031555,27421
34001,1990,27,Private,All Industries,5454,118914,2729409687,22952
34003,1990,26,Total Covered,All Industries,28725,436659,13354213430,30582
34003,1990,27,Federal Government,All Industries,63,3764,126175662,33521
34003,1990,27,State Government,All Industries,5,3458,85504923,24726
34003,1990,27,Local Government,All Industries,176,33598,1063628148,31657
34003,1990,27,Private,All Industries,28481,395839,12078904697,30514
34005,1990,26,Total Covered,All Industries,8279,151918,3844238568,25304
34005,1990,27,Federal Government,All Industries,66,6137,164247878,26763
34005,1990,27,State Government,All Industries,6,2759,84874935,30762
34005,1990,27,Local Government,All Industries,114,15918,406498914,25537
34005,1990,27,Private,All Industries,8092,127103,3188616841,25086
34007,1990,26,Total Covered,All Industries,11288,200666,5021271290,25023
34007,1990,27,Federal Government,All Industries,47,3269,111829091,34208
34007,1990,27,State Government,All Industries,4,2523,81236859,32198
34007,1990,27,Local Government,All Industries,126,23426,603855933,25777
34007,1990,27,Private,All Industries,11111,171448,4224349407,24639
34009,1990,26,Total Covered,All Industries,3645,34025,658757179,19360
34009,1990,27,Federal Government,All Industries,24,346,10487870,30311
34009,1990,27,State Government,All Industries,3,1378,36231329,26292
34009,1990,27,Local Government,All Industries,47,6336,145311874,22934
34009,1990,27,Private,All Industries,3571,25964,466726106,17975
34011,1990,26,Total Covered,All Industries,2990,57191,1289895392,22554
34011,1990,27,Federal Government,All Industries,27,701,21682104,30930
34011,1990,27,State Government,All Industries,0,0,0,0
34011,1990,27,Local Government,All Industries,42,6583,157446054,23917
34011,1990,27,Private,All Industries,2919,46230,997730565,21581
34013,1990,26,Total Covered,All Industries,18933,380112,11440231383,30097
34013,1990,27,Federal Government,All Industries,59,10295,358534199,34826
34013,1990,27,State Government,All Industries,13,16552,587317375,35483
34013,1990,27,Local Government,All Industries,65,42194,1344652992,31868
34013,1990,27,Private,All Industries,18796,311070,9149726817,29413
34015,1990,26,Total Covered,All Industries,4503,70816,1637037435,23116
34015,1990,27,Federal Government,All Industries,41,511,15897380,31110
34015,1990,27,State Government,All Industries,3,1485,38380895,25845
34015,1990,27,Local Government,All Industries,71,10063,239302028,23780
34015,1990,27,Private,All Industries,4389,58758,1343457132,22864
34017,1990,26,Total Covered,All Industries,11608,232679,6333764596,27221
34017,1990,27,Federal Government,All Industries,27,11203,369965416,33023
34017,1990,27,State Government,All Industries,0,0,0,0
34017,1990,27,Local Government,All Industries,56,24879,706798550,28409
34017,1990,27,Private,All Industries,11524,195596,5227169599,26724
34023,1990,26,Total Covered,All Industries,15377,344620,10441534341,30298
34023,1990,27,Federal Government,All Industries,54,3780,122816649,32491
34023,1990,27,State Government,All Industries,7,13905,467433346,33616
34023,1990,27,Local Government,All Industries,88,26414,792169286,29990
34023,1990,27,Private,All Industries,15227,300521,9059115060,30144
34025,1990,26,Total Covered,All Industries,14547,207435,5436700430,26209
34025,1990,27,Federal Government,All Industries,79,11794,444020298,37647
34025,1990,27,State Government,All Industries,0,0,0,0
34025,1990,27,Local Government,All Industries,148,24565,643196545,26183
34025,1990,27,Private,All Industries,14318,169349,4295595690,25365
34029,1990,26,Total Covered,All Industries,8330,109446,2348632280,21459
34029,1990,27,Federal Government,All Industries,41,3655,119819910,32782
34029,1990,27,Local Government,All Industries,96,17690,465304565,26303
34029,1990,27,Private,All Industries,8193,88100,1763507805,20017
34033,1990,26,Total Covered,All Industries,1216,23194,675414024,29120
34033,1990,27,Federal Government,All Industries,19,159,4498526,28292
34033,1990,27,Local Government,All Industries,43,3401,79549119,23389
34033,1990,27,Private,All Industries,1153,19634,591366379,30119
34035,1990,26,Total Covered,All Industries,6880,133127,4251842689,31938
34035,1990,27,Federal Government,All Industries,41,3101,100868550,32527
34035,1990,27,State Government,All Industries,3,1496,42667848,28521
34035,1990,27,Local Government,All Industries,58,10124,281691044,27824
34035,1990,27,Private,All Industries,6778,118406,3826615247,32317
34039,1990,26,Total Covered,All Industries,13650,242060,7360662226,30408
34039,1990,27,Federal Government,All Industries,26,2607,88878037,34092
34039,1990,27,State Government,All Industries,3,2078,69958468,33666
34039,1990,27,Local Government,All Industries,60,20226,591121870,29225
34039,1990,27,Private,All Industries,13560,217148,6610703851,30443
36005,1990,26,Total Covered,All Industries,13950,203127,4984965123,24541
36005,1990,27,Federal Government,All Industries,9,9107,286497104,31458
36005,1990,27,State Government,All Industries,13,3346,107421863,32104
36005,1990,27,Local Government,All Industries,10,13269,379029565,28565
36005,1990,27,Private,All Industries,13918,177405,4212016591,23742
36011,1990,26,Total Covered,All Industries,1589,24129,482376796,19991
36011,1990,27,Federal Government,All Industries,18,146,3975084,27226
36011,1990,27,State Government,All Industries,10,1591,50696380,31864
36011,1990,27,Local Government,All Industries,49,3630,83790011,23082
36011,1990,27,Private,All Industries,1512,18762,343915321,18330
36013,1990,26,Total Covered,All Industries,3226,55311,1061553574,19192
36013,1990,27,Federal Government,All Industries,33,385,11120493,28884
36013,1990,27,State Government,All Industries,8,1903,48730093,25606
36013,1990,27,Local Government,All Industries,75,7596,158666540,20888
36013,1990,27,Private,All Industries,3110,45428,843036448,18557
36027,1990,26,Total Covered,All Industries,6240,117084,3211943598,27432
36027,1990,27,Federal Government,All Industries,44,1912,57935330,30300
36027,1990,27,State Government,All Industries,20,10230,307276784,30036
36027,1990,27,Local Government,All Industries,69,11284,292306807,25904
36027,1990,27,Private,All Industries,6107,93657,2554424677,27274
36029,1990,26,Total Covered,All Industries,21363,448879,9946274305,22158
36029,1990,27,Federal Government,All Industries,73,8902,270949279,30436
36029,1990,27,State Government,All Industries,46,20437,613681980,30027
36029,1990,27,Local Government,All Industries,138,43602,1213841732,27839
36029,1990,27,Private,All Industries,21106,375938,7847801314,20875
36045,1990,26,Total Covered,All Industries,2452,39439,799785244,20279
36045,1990,27,Federal Government,All Industries,36,3365,73479731,21836
36045,1990,27,State Government,All Industries,13,1965,58614447,29829
36045,1990,27,Local Government,All Industries,77,5348,120668985,22563
36045,1990,27,Private,All Industries,2326,28761,547022081,19019
36047,1990,26,Total Covered,All Industries,34423,412233,9466443442,22963
36047,1990,27,Federal Government,All Industries,14,10909,366685260,33613
36047,1990,27,State Government,All Industries,16,9413,333030501,35379
36047,1990,27,Local Government,All Industries,10,18095,529026709,29236
36047,1990,27,Private,All Industries,34383,373816,8237700972,22036
36055,1990,26,Total Covered,All Industries,15081,384535,10296341266,26776
36055,1990,27,Federal Government,All Industries,49,3246,105598951,32532
36055,1990,27,State Government,All Industries,32,6141,186455637,30362
36055,1990,27,Local Government,All Industries,78,31879,881086233,27638
36055,1990,27,Private,All Industries,14922,343268,9123200445,26577
36059,1990,26,Total Covered,All Industries,45926,591366,16372357383,27685
36059,1990,27,Federal Government,All Industries,85,9888,331150673,33490
36059,1990,27,State Government,All Industries,19,3782,126738441,33510
36059,1990,27,Local Government,All Industries,256,65864,2234509005,33926
36059,1990,27,Private,All Industries,45565,511832,13679959264,26727
36061,1990,26,Total Covered,All Industries,106134,2341713,91848666087,39222
36061,1990,27,Federal Government,All Industries,81,44545,1427250138,32040
36061,1990,27,State Government,All Industries,81,26982,1010549203,37452
36061,1990,27,Local Government,All Industries,59,413466,13502118380,32655
36061,1990,27,Private,All Industries,105913,1856719,75908748366,40883
36063,1990,26,Total Covered,All Industries,4446,83476,1851315802,22177
36063,1990,27,Federal Government,All Industries,30,1264,35763447,28293
36063,1990,27,State Government,All Industries,9,1092,30641910,28060
36063,1990,27,Local Government,All Industries,47,10175,260495712,25601
36063,1990,27,Private,All Industries,4360,70944,1524414733,21487
36071,1990,26,Total Covered,All Industries,7295,105353,2311490179,21940
36071,1990,27,Federal Government,All Industries,63,5529,138012163,24961
36071,1990,27,State Government,All Industries,13,3739,122718482,32821
36071,1990,27,Local Government,All Industries,87,13990,361165956,25816
36071,1990,27,Private,All Industries,7132,82096,1689593578,20580
36073,1990,26,Total Covered,All Industries,702,11151,209503870,18787
36073,1990,27,Federal Government,All Industries,10,56,1614960,28838
36073,1990,27,State Government,All Industries,7,1093,34785104,31825
36073,1990,27,Local Government,All Industries,27,2484,52506758,21137
36073,1990,27,Private,All Industries,658,7519,120597048,16038
36075,1990,26,Total Covered,All Industries,1979,34338,841756909,24513
36075,1990,27,Federal Government,All Industries,21,144,4772301,33140
36075,1990,27,State Government,All Industries,11,2009,76577979,38117
36075,1990,27,Local Government,All Industries,55,6790,155812938,22947
36075,1990,27,Private,All Industries,1892,25396,604593691,23806
36079,1990,26,Total Covered,All Industries,2053,17916,426174798,23787
36079,1990,27,Federal Government,All Industries,11,145,4320143,29794
36079,1990,27,State Government,All Industries,4,127,4263957,33574
36079,1990,27,Local Government,All Industries,17,3195,98267195,30756
36079,1990,27,Private,All Industries,2021,14448,319323503,22101
36081,1990,26,Total Covered,All Industries,33379,462610,12117820205,26194
36081,1990,27,Federal Government,All Industries,18,11764,386816473,32881
36081,1990,27,State Government,All Industries,22,6608,224858850,34028
36081,1990,27,Local Government,All Industries,11,15271,449657909,29445
36081,1990,27,Private,All Industries,33329,428967,11056486973,25774
36085,1990,26,Total Covered,All Industries,6278,71453,1613810436,22585
36085,1990,27,Federal Government,All Industries,4,981,31606346,32218
36085,1990,27,State Government,All Industries,11,3174,107589259,33897
36085,1990,27,Local Government,All Industries,5,2330,70714584,30349
36085,1990,27,Private,All Industries,6258,64968,1403900247,21609
36087,1990,26,Total Covered,All Industries,7395,99182,2602045342,26235
36087,1990,27,Federal Government,All Industries,33,941,30592036,32510
36087,1990,27,State Government,All Industries,19,6913,203467814,29432
36087,1990,27,Local Government,All Industries,56,12957,402243745,31044
36087,1990,27,Private,All Industries,7287,78371,1965741747,25082
36103,1990,26,Total Covered,All Industries,37097,509518,13332499493,26166
36103,1990,27,Federal Government,All Industries,123,11567,332091797,28710
36103,1990,27,State Government,All Industries,29,23583,729896323,30950
36103,1990,27,Local Government,All Industries,243,61389,2115627591,34462
36103,1990,27,Private,All Industries,36703,412979,10154883782,24589
36111,1990,26,Total Covered,All Industries,4147,60029,1393888818,23220
36111,1990,27,Federal Government,All Industries,41,382,10341626,27072
36111,1990,27,State Government,All Industries,13,3471,104401840,30078
36111,1990,27,Local Government,All Industries,59,7852,191134495,24342
36111,1990,27,Private,All Industries,4034,48323,1088010857,22515
36117,1990,26,Total Covered,All Industries,1618,26833,540448084,20141
36117,1990,27,Federal Government,All Industries,22,116,3474775,29954
36117,1990,27,State Government,All Industries,7,1794,48582820,27080
36117,1990,27,Local Government,All Industries,47,4498,99220134,22058
36117,1990,27,Private,All Industries,1541,20425,389170355,19053
36119,1990,26,Total Covered,All Industries,29541,398641,11845926327,29715
36119,1990,27,Federal Government,All Industries,70,6524,209709956,32144
36119,1990,27,State Government,All Industries,24,7368,243831305,33093
36119,1990,27,Local Government,All Industries,154,41388,1297054045,31338
36119,1990,27,Private,All Industries,29293,343360,10095331021,29401
37013,1990,26,Total Covered,All Industries,962,17825,306898341,17217
37013,1990,27,Federal Government,All Industries,17,128,3159227,24681
37013,1990,27,State Government,All Industries,22,553,11527300,20845
37013,1990,27,Local Government,All Industries,20,2041,34519440,16913
37013,1990,27,Private,All Industries,903,15103,257692374,17062
37015,1990,26,Total Covered,All Industries,334,6808,100673742,14787
37015,1990,27,Federal Government,All Industries,13,103,2494666,24220
37015,1990,27,State Government,All Industries,17,118,2873091,24348
37015,1990,27,Local Government,All Industries,11,941,15770469,16759
37015,1990,27,Private,All Industries,293,5645,79535516,14089
37019,1990,26,Total Covered,All Industries,1058,14106,295060960,20917
37019,1990,27,Federal Government,All Industries,13,419,10727062,25601
37019,1990,27,State Government,All Industries,15,163,3504230,21498
37019,1990,27,Local Government,All Industries,29,2217,40734093,18373
37019,1990,27,Private,All Industries,1001,11306,240095575,21236
37029,1990,26,Total Covered,All Industries,98,905,13145214,14525
37029,1990,27,Federal Government,All Industries,7,20,394950,19747
37029,1990,27,State Government,All Industries,9,40,1020079,25501
37029,1990,27,Local Government,All Industries,3,255,4037919,15834
37029,1990,27,Private,All Industries,79,589,7692266,13059
37031,1990,26,Total Covered,All Industries,1407,16670,236037238,14159
37031,1990,27,Federal Government,All Industries,21,266,6478000,24353
37031,1990,27,State Government,All Industries,22,617,14014009,22713
37031,1990,27,Local Government,All Industries,14,2282,41123345,18020
37031,1990,27,Private,All Industries,1350,13504,174421884,12916
37041,1990,26,Total Covered,All Industries,342,4790,81891882,17096
37041,1990,27,Federal Government,All Industries,7,41,1020337,24886
37041,1990,27,State Government,All Industries,15,72,1784059,24778
37041,1990,27,Local Government,All Industries,5,551,10891488,19766
37041,1990,27,Private,All Industries,315,4127,68195998,16524
37049,1990,26,Total Covered,All Industries,1618,30596,593476651,19397
37049,1990,27,Federal Government,All Industries,24,5614,155337909,27669
37049,1990,27,State Government,All Industries,28,915,16691458,18242
37049,1990,27,Local Government,All Industries,24,4494,81458782,18126
37049,1990,27,Private,All Industries,1541,19572,339988502,17371
37053,1990,26,Total Covered,All Industries,243,2296,35417140,15425
37053,1990,27,Federal Government,All Industries,9,43,821861,19113
37053,1990,27,State Government,All Industries,8,156,3632945,23288
37053,1990,27,Local Government,All Industries,3,528,9672288,18318
37053,1990,27,Private,All Industries,223,1570,21290046,13560
37055,1990,26,Total Covered,All Industries,1196,11571,172519677,14909
37055,1990,27,Federal Government,All Industries,18,209,3117881,14918
37055,1990,27,State Government,All Industries,17,370,8333471,22522
37055,1990,27,Local Government,All Industries,9,1195,24753977,20714
37055,1990,27,Private,All Industries,1152,9797,136314348,13913
37073,1990,26,Total Covered,All Industries,138,1317,20124329,15280
37073,1990,27,Federal Government,All Industries,9,36,699243,19423
37073,1990,27,State Government,All Industries,11,99,2199653,22218
37073,1990,27,Local Government,All Industries,4,363,5968581,16442
37073,1990,27,Private,All Industries,114,819,11256852,13744
37091,1990,26,Total Covered,All Industries,529,7909,121997430,15425
37091,1990,27,Federal Government,All Industries,12,80,1793068,22413
37091,1990,27,State Government,All Industries,19,473,9353906,19775
37091,1990,27,Local Government,All Industries,14,1024,17973333,17552
37091,1990,27,Private,All Industries,484,6333,92877123,14665
37095,1990,26,Total Covered,All Industries,155,1384,18240166,13179
37095,1990,27,Federal Government,All Industries,11,25,480082,19203
37095,1990,27,State Government,All Industries,8,107,2757053,25766
37095,1990,27,Local Government,All Industries,4,307,4852482,15806
37095,1990,27,Private,All Industries,132,946,10150549,10729
37103,1990,26,Total Covered,All Industries,156,1466,23211892,15833
37103,1990,27,Federal Government,All Industries,12,34,745491,21926
37103,1990,27,State Government,All Industries,10,47,1008050,21447
37103,1990,27,Local Government,All Industries,7,362,6191314,17103
37103,1990,27,Private,All Industries,127,1023,15267037,14923
37129,1990,26,Total Covered,All Industries,3641,60871,1177789540,19348
37129,1990,27,Federal Government,All Industries,27,1079,34816762,32267
37129,1990,27,State Government,All Industries,38,2463,65773061,26704
37129,1990,27,Local Government,All Industries,21,7361,157588054,21408
37129,1990,27,Private,All Industries,3554,49967,919611663,18404
37133,1990,26,Total Covered,All Industries,1781,30233,441483772,14602
37133,1990,27,Federal Government,All Industries,19,4982,96008068,19270
37133,1990,27,State Government,All Industries,23,819,15242760,18611
37133,1990,27,Local Government,All Industries,10,4498,75902910,16874
37133,1990,27,Private,All Industries,1729,19934,254330034,12758
37137,1990,26,Total Covered,All Industries,206,2464,32929744,13364
37137,1990,27,Federal Government,All Industries,9,33,609156,18459
37137,1990,27,State Government,All Industries,10,99,1723517,17409
37137,1990,27,Local Government,All Industries,9,486,8147470,16764
37137,1990,27,Private,All Industries,178,1846,22449601,12161
37139,1990,26,Total Covered,All Industries,787,11835,190748336,16117
37139,1990,27,Federal Government,All Industries,14,639,17110942,26777
37139,1990,27,State Government,All Industries,26,1028,21835358,21240
37139,1990,27,Local Government,All Industries,17,2087,37580393,18006
37139,1990,27,Private,All Industries,731,8080,114221643,14136
37141,1990,26,Total Covered,All Industries,441,6049,84535995,13975
37141,1990,27,Federal Government,All Industries,11,86,1569853,18254
37141,1990,27,State Government,All Industries,18,236,5367651,22744
37141,1990,27,Local Government,All Industries,10,1166,20284155,17396
37141,1990,27,Private,All Industries,402,4560,57314336,12568
37143,1990,26,Total Covered,All Industries,169,1811,22813695,12597
37143,1990,27,Federal Government,All Industries,7,36,725915,20164
37143,1990,27,State Government,All Industries,14,79,1779322,22523
37143,1990,27,Local Government,All Industries,8,471,7807091,16575
37143,1990,27,Private,All Industries,139,1224,12501367,10213
37147,1990,26,Total Covered,All Industries,2281,49477,946186619,19123
37147,1990,27,Federal Government,All Industries,27,541,12933478,23906
37147,1990,27,State Government,All Industries,40,5043,146148263,28980
37147,1990,27,Local Government,All Industries,28,8391,167960995,20016
37147,1990,27,Private,All Industries,2186,35502,619143883,17439
37177,1990,26,Total Covered,All Industries,87,692,8438851,12194
37177,1990,27,Federal Government,All Industries,8,18,428898,23827
37177,1990,27,State Government,All Industries,0,0,0,0
37177,1990,27,Local Government,All Industries,0,0,0,0
37177,1990,27,Private,All Industries,66,415,4277296,10306
37187,1990,26,Total Covered,All Industries,257,3529,51381478,14559
37187,1990,27,Federal Government,All Industries,9,44,925082,21024
37187,1990,27,State Government,All Industries,14,214,4860324,22711
37187,1990,27,Local Government,All Industries,11,895,14399578,16088
37187,1990,27,Private,All Industries,223,2377,31196494,13124
39007,1990,26,Total Covered,All Industries,1992,29329,558334193,19036
39007,1990,27,Federal Government,All Industries,18,259,7304443,28202
39007,1990,27,State Government,All Industries,17,326,7052630,21633
39007,1990,27,Local Government,All Industries,128,3999,76704374,19180
39007,1990,27,Private,All Industries,1830,24745,467272746,18883
39035,1990,26,Total Covered,All Industries,34314,779843,19784715511,25370
39035,1990,27,Federal Government,All Industries,51,19085,664922085,34840
39035,1990,27,State Government,All Industries,60,6216,181896331,29262
39035,1990,27,Local Government,All Industries,719,71634,1647603574,23000
39035,1990,27,Private,All Industries,33484,682908,17290293521,25318
39043,1990,26,Total Covered,All Industries,1907,36067,750985146,20821
39043,1990,27,Federal Government,All Industries,17,194,5755374,29666
39043,1990,27,State Government,All Industries,16,771,18118386,23499
39043,1990,27,Local Government,All Industries,86,3511,71104058,20251
39043,1990,27,Private,All Industries,1789,31591,656007328,20765
39085,1990,26,Total Covered,All Industries,5161,85692,1916946710,22370
39085,1990,27,Federal Government,All Industries,12,499,15960022,31984
39085,1990,27,State Government,All Industries,20,161,3966604,24637
39085,1990,27,Local Government,All Industries,169,9441,213422073,22605
39085,1990,27,Private,All Industries,4959,75590,1683598011,22272
39093,1990,26,Total Covered,All Industries,4847,90980,2067403780,22723
39093,1990,27,Federal Government,All Industries,20,1250,54684014,43747
39093,1990,27,State Government,All Industries,29,851,22008019,25861
39093,1990,27,Local Government,All Industries,213,11192,240231978,21464
39093,1990,27,Private,All Industries,4585,77688,1750479769,22532
39095,1990,26,Total Covered,All Industries,9817,217651,5130907144,23574
39095,1990,27,Federal Government,All Industries,33,2173,71687338,32990
39095,1990,27,State Government,All Industries,50,7229,199695012,27624
39095,1990,27,Local Government,All Industries,127,17263,457222513,26485
39095,1990,27,Private,All Industries,9607,190986,4402302281,23050
39123,1990,26,Total Covered,All Industries,1126,14487,322433202,22256
39123,1990,27,Federal Government,All Industries,13,170,4282632,25191
39123,1990,27,State Government,All Industries,14,212,5302036,25009
39123,1990,27,Local Government,All Industries,57,1732,35469431,20478
39123,1990,27,Private,All Industries,1041,12373,277379103,22418
39143,1990,26,Total Covered,All Industries,1360,25506,508084819,19920
39143,1990,27,Federal Government,All Industries,11,131,3764204,28734
39143,1990,27,State Government,All Industries,20,169,4243343,25108
39143,1990,27,Local Government,All Industries,74,2746,54380206,19803
39143,1990,27,Private,All Industries,1255,22460,445697066,19844
41007,1990,26,Total Covered,All Industries,1258,13713,264192453,19265
41007,1990,27,Federal Government,All Industries,19,167,4618757,27657
41007,1990,27,State Government,All Industries,21,307,6878558,22405
41007,1990,27,Local Government,All Industries,35,1717,33779609,19673
41007,1990,27,Private,All Industries,1182,11522,218915529,18999
41011,1990,26,Total Covered,All Industries,1732,19498,384895627,19740
41011,1990,27,Federal Government,All Industries,26,496,13829902,27882
41011,1990,27,State Government,All Industries,27,494,11810843,23908
41011,1990,27,Local Government,All Industries,32,3482,68824529,19765
41011,1990,27,Private,All Industries,1647,15026,290430353,19328
41015,1990,26,Total Covered,All Industries,669,5525,90219104,16329
41015,1990,27,Federal Government,All Industries,17,300,6706318,22354
41015,1990,27,State Government,All Industries,12,128,2656068,20750
41015,1990,27,Local Government,All Industries,30,813,14458720,17784
41015,1990,27,Private,All Industries,610,4283,66397998,15502
41019,1990,26,Total Covered,All Industries,2545,33619,666819458,19834
41019,1990,27,Federal Government,All Industries,34,1748,50358974,28809
41019,1990,27,State Government,All Industries,26,633,14177567,22397
41019,1990,27,Local Government,All Industries,52,4318,85419437,19782
41019,1990,27,Private,All Industries,2432,26920,516863480,19199
41039,1990,26,Total Covered,All Industries,7831,113382,2219659690,19576
41039,1990,27,Federal Government,All Industries,54,2610,72988286,27964
41039,1990,27,State Government,All Industries,40,4949,118765569,23997
41039,1990,27,Local Government,All Industries,67,12660,290279121,22928
41039,1990,27,Private,All Industries,7669,93163,1737626714,18651
41041,1990,26,Total Covered,All Industries,1443,14074,235817982,16755
41041,1990,27,Federal Government,All Industries,21,261,6243928,23923
41041,1990,27,State Government,All Industries,21,447,10508660,23509
41041,1990,27,Local Government,All Industries,32,2267,48805388,21528
41041,1990,27,Private,All Industries,1369,11099,170260006,15340
41057,1990,26,Total Covered,All Industries,685,6135,99276683,16182
41057,1990,27,Federal Government,All Industries,16,181,4393520,24273
41057,1990,27,State Government,All Industries,17,236,5510247,23348
41057,1990,27,Local Government,All Industries,44,1034,20120826,19459
41057,1990,27,Private,All Industries,607,4685,69252090,14781
42045,1990,26,Total Covered,All Industries,11698,202986,5207584156,25654
42045,1990,27,Federal Government,All Industries,59,2060,70575863,34260
42045,1990,27,State Government,All Industries,26,2945,84314720,28629
42045,1990,27,Local Government,All Industries,107,16079,387570047,24104
42045,1990,27,Private,All Industries,11506,181901,4665123526,25646
42049,1990,26,Total Covered,All Industries,5610,117255,2532735849,21600
42049,1990,27,Federal Government,All Industries,43,1728,54676673,31641
42049,1990,27,State Government,All Industries,28,2459,70946641,28851
42049,1990,27,Local Government,All Industries,76,9040,193740800,21431
42049,1990,27,Private,All Industries,5463,104028,2213371735,21276
